Date,Open,High,Low,Close,Volume
2023-12-04 00:00:00-05:00,0.8897652789210756,0.888857012749139,0.8859658635430882,0.8844521389288428,13322100.0
2023-12-05 00:00:00-05:00,0.8866639074692109,0.8846835447914944,0.8827455606310014,0.8851402468974398,11417100.0
2023-12-06 00:00:00-05:00,0.8911075912246869,0.8973828794827164,0.8937769088682648,0.8992704291746754,12208800.0
2023-12-07 00:00:00-05:00,0.8979869811191744,0.8970274413753876,0.8938330411676721,0.8934803707320257,9699150.0
2023-12-08 00:00:00-05:00,0.8937196442544493,0.8967604179598044,0.8926423917274181,0.8980254624720458,10096350.0
2023-12-11 00:00:00-05:00,0.8884099751438848,0.8960188269209652,0.8897983206525596,0.8952763103377134,13708600.0
2023-12-12 00:00:00-05:00,0.8946428917511484,0.8940544265586525,0.8868853366006861,0.8887410353513441,9824300.0
2023-12-13 00:00:00-05:00,0.88984518623683,0.9055930876318864,0.8873399911520866,0.9058435554185036,17889350.0
2023-12-14 00:00:00-05:00,0.9105812034357352,0.9138573457175538,0.9061596688470384,0.9073355816826576,24270400.0
2023-12-15 00:00:00-05:00,0.8995388675911853,0.9003479167031164,0.888527785416402,0.8915862259377384,21999550.0
2023-12-18 00:00:00-05:00,0.8902234245204129,0.8866509282778652,0.885790851930856,0.8804094829201963,14034750.0
2023-12-19 00:00:00-05:00,0.8850833604463626,0.8838142048826207,0.8816879515283896,0.8836902979307363,10486050.0
2023-12-20 00:00:00-05:00,0.8884120416316029,0.8889299088524312,0.8827670151183163,0.8829087102271032,17515650.0
2023-12-21 00:00:00-05:00,0.8811146588238864,0.8835126825751863,0.8791088155540919,0.878336020785122,13424350.0
2023-12-22 00:00:00-05:00,0.8793334267857501,0.8816595055511867,0.8782357038530458,0.8746092549528793,10527750.0
2023-12-26 00:00:00-05:00,0.8750555406932394,0.8773556873287572,0.874775606092242,0.8762257748309729,8226650.0
2023-12-27 00:00:00-05:00,0.8743122420031764,0.873308916514179,0.8721943005925145,0.871647542615095,8529450.0
2023-12-28 00:00:00-05:00,0.8700898354398457,0.8776579528425896,0.8713041781340441,0.877511420933377,7569600.0
2023-12-29 00:00:00-05:00,0.8767935939251552,0.875887883010414,0.8726557291808749,0.8745790507789281,10825850.0
2024-01-02 00:00:00-05:00,0.8740052766510039,0.8780193001629119,0.8722034749220381,0.8774173570997268,14145650.0
2024-01-03 00:00:00-05:00,0.8755815703106883,0.8793156961499153,0.87934456233622,0.8876409888270813,15206450.0
2024-01-04 00:00:00-05:00,0.8892196003499234,0.8884895100444146,0.8868549206286239,0.8861143113042267,12088100.0
2024-01-05 00:00:00-05:00,0.8843834069238407,0.8898723129255954,0.8880131438298846,0.8913981958655595,13199000.0
2024-01-08 00:00:00-05:00,0.8893410197417049,0.8912362063995937,0.8870713021580556,0.8913305659104025,10563100.0
2024-01-09 00:00:00-05:00,0.8899809204091376,0.8857195948442793,0.8886356781157211,0.8817532655525505,11120650.0
2024-01-10 00:00:00-05:00,0.8824812221722719,0.8824435602858481,0.882962637291871,0.8834383825963658,11020100.0
2024-01-11 00:00:00-05:00,0.8815320568585352,0.8803336036191027,0.8661061429250938,0.8629995641177118,15842300.0
2024-01-12 00:00:00-05:00,0.8657738970642569,0.8666017774360043,0.8647455030512216,0.8651918602933837,8740750.0
2024-01-16 00:00:00-05:00,0.8608380008894798,0.8626866061976226,0.8618833621861306,0.8604919711251333,13396950.0
2024-01-17 00:00:00-05:00,0.8575594860571808,0.8609988815675356,0.8452678007853155,0.8485753680024944,14615200.0
2024-01-18 00:00:00-05:00,0.8464189320485574,0.8456055828724992,0.8421384101861914,0.8405466205572076,15140400.0
2024-01-19 00:00:00-05:00,0.8406748082632606,0.8418175249449399,0.8408258717891758,0.8418922746685404,12719200.0
2024-01-22 00:00:00-05:00,0.8452527661581528,0.8484174808607342,0.8397335903956237,0.8417010190086056,17958350.0
2024-01-23 00:00:00-05:00,0.8375395871322179,0.8354922660973563,0.8340449739433687,0.8341525602905784,17204850.0
2024-01-24 00:00:00-05:00,0.840612601162533,0.8415213190307966,0.8319719408714921,0.832990082346738,18864800.0
