Date,Open,High,Low,Close,Volume
2023-12-04 00:00:00-05:00,6.265287341405427,6.254883905103461,6.264456430051304,6.227801563198506,32128300.0
2023-12-05 00:00:00-05:00,6.284380190138552,6.242552020759476,6.350089144949255,6.3141825333939865,17622700.0
2023-12-06 00:00:00-05:00,6.279489968943336,6.257779938965419,6.340552958170225,6.3499622060816,11307800.0
2023-12-07 00:00:00-05:00,6.328972429046879,6.3316067649631265,6.4211203682214295,6.381419325990744,12308500.0
2023-12-08 00:00:00-05:00,6.442105460719795,6.379136319938325,6.476242697788559,6.432057768546613,17722100.0
2023-12-11 00:00:00-05:00,6.466637909376994,6.404387848868995,6.47671508614395,6.389013772742775,13378950.0
2023-12-12 00:00:00-05:00,6.37613599709021,6.380991606128993,6.5618380120792965,6.538202069340348,15354800.0
2023-12-13 00:00:00-05:00,6.547692095435124,6.286017709201774,6.577586254245173,6.285012844796814,27387800.0
2023-12-14 00:00:00-05:00,6.228825219021881,6.113435523665873,6.231077717183228,6.1986932166291,23026250.0
2023-12-15 00:00:00-05:00,6.231601767585813,6.1983288775924095,6.2193894924378075,6.213312727461467,14795400.0
2023-12-18 00:00:00-05:00,6.175171168472739,6.1856270744833255,6.229470837155585,6.184685065707586,13115250.0
2023-12-19 00:00:00-05:00,6.163100797926637,6.026603081171258,6.175816010845565,6.064988658567056,19775750.0
2023-12-20 00:00:00-05:00,6.03557476766628,6.03467162624809,6.18453597088678,6.182855675444417,13107450.0
2023-12-21 00:00:00-05:00,6.116017313918546,6.078775100889417,6.124628870603104,6.113362154080857,12292950.0
2023-12-22 00:00:00-05:00,6.057793389163743,6.001010311360256,6.093201228014727,6.099612663820849,14930350.0
2023-12-26 00:00:00-05:00,6.096938515753818,6.081223550024558,6.1212357745741635,6.124748637086244,7421100.0
2023-12-27 00:00:00-05:00,6.091723020400251,6.0528930511824095,6.0959000827808065,6.092901878347517,12075400.0
2023-12-28 00:00:00-05:00,6.113668689878419,6.10430210286943,6.217897799398211,6.21488176358884,16731600.0
2023-12-29 00:00:00-05:00,6.233297641826778,6.222395785193512,6.290068121861287,6.237159988960463,11871000.0
2024-01-02 00:00:00-05:00,6.239932253050733,6.214557751922574,6.319228354199953,6.314105111394861,13818950.0
2024-01-03 00:00:00-05:00,6.385361398761041,6.390184788341856,6.446630275544771,6.42978440852406,21066100.0
2024-01-04 00:00:00-05:00,6.408703348145963,6.407799305335726,6.484552172175163,6.434081880906793,11139500.0
2024-01-05 00:00:00-05:00,6.437666405588052,6.373694968518456,6.482541372522784,6.435101395986321,13533850.0
2024-01-08 00:00:00-05:00,6.466638473608158,6.392895961440572,6.478667730616652,6.399851130568212,10200250.0
2024-01-09 00:00:00-05:00,6.4123309394470995,6.415729668812162,6.533675510427947,6.518213558741889,12704250.0
2024-01-10 00:00:00-05:00,6.532215732099594,6.498032942796307,6.551637933552041,6.51670372683938,12098300.0
2024-01-11 00:00:00-05:00,6.52804969022445,6.510702728146407,6.6181701868409215,6.579286872197108,14633100.0
