Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-12-04 00:00:00-05:00,35.30992847887478,35.72094580824427,35.27256261922219,35.70226287841797,10359500,0.0,0.0,0.0
2023-12-05 00:00:00-05:00,35.56213890707184,35.59016151713094,35.3379508997908,35.552799224853516,7758300,0.0,0.0,0.0
2023-12-06 00:00:00-05:00,35.7676554299071,35.91618171006966,35.41268684953732,35.43136978149414,4832200,0.0,0.0,0.0
2023-12-07 00:00:00-05:00,35.46872962272987,35.63687241838529,35.3099265097645,35.47806930541992,5663100,0.0,0.0,0.0
2023-12-08 00:00:00-05:00,35.41268288391366,35.52477689969703,35.039031413429726,35.403343200683594,4873800,0.0,0.0,0.0
2023-12-11 00:00:00-05:00,35.31927515221885,35.58550069211527,35.230532117785096,35.5247802734375,4871000,0.0,0.0,0.0
2023-12-12 00:00:00-05:00,35.53412101015281,35.61445440345961,35.30992940973153,35.515438079833984,5580500,0.0,0.0,0.0
2023-12-13 00:00:00-05:00,35.552803295978784,36.916625113888436,35.431366032810125,36.80453109741211,7112400,0.0,0.0,0.0
2023-12-14 00:00:00-05:00,37.53314713696743,38.065598163631755,37.45841541786847,37.82272720336914,8647400,0.0,0.0,0.0
2023-12-15 00:00:00-05:00,37.635906480560514,37.73866082630193,37.04273496229143,37.36500930786133,8011100,0.0,0.0,0.0
2023-12-18 00:00:00-05:00,37.50755457022831,37.56891725752674,37.20545524593015,37.26210021972656,6638700,0.421,0.0,0.0
2023-12-19 00:00:00-05:00,37.39426931154122,37.620842010700606,37.38482668164651,37.516998291015625,4681400,0.0,0.0,0.0
2023-12-20 00:00:00-05:00,37.51700217301513,37.77189558561702,37.021368490193524,37.04497146606445,6513500,0.0,0.0,0.0
2023-12-21 00:00:00-05:00,37.33762850176563,37.460357494932616,36.97888415321289,37.356510162353516,6684700,0.0,0.0,0.0
2023-12-22 00:00:00-05:00,37.46979359705788,37.77189294024396,37.328186555675295,37.5075569152832,4929100,0.0,0.0,0.0
2023-12-26 00:00:00-05:00,37.554757625173984,37.885181243278026,37.474513278424695,37.781333923339844,2537600,0.0,0.0,0.0
2023-12-27 00:00:00-05:00,37.85685965976235,38.007909335561536,37.68221061039638,37.998470306396484,4006300,0.0,0.0,0.0
2023-12-28 00:00:00-05:00,37.99847028284897,38.2344856262207,37.913504615182816,38.2344856262207,3764800,0.0,0.0,0.0
2023-12-29 00:00:00-05:00,37.979584298160816,38.14951561414159,37.78133229661922,37.819095611572266,5777300,0.0,0.0,0.0
2024-01-02 00:00:00-05:00,37.73412869257,38.18727765293928,37.55475475319138,38.16839599609375,6591500,0.0,0.0,0.0
2024-01-03 00:00:00-05:00,37.88518052625502,37.88518052625502,37.19129490280805,37.26210021972656,7424500,0.0,0.0,0.0
2024-01-04 00:00:00-05:00,37.18657956746238,37.4414765885707,37.04025119659428,37.16769790649414,7180300,0.0,0.0,0.0
2024-01-05 00:00:00-05:00,36.96000650574999,37.413155560982716,36.740982121536945,37.0921745300293,5770300,0.0,0.0,0.0
2024-01-08 00:00:00-05:00,37.063848552898975,37.63972657648121,36.997764543764134,37.601966857910156,4812700,0.0,0.0,0.0
2024-01-09 00:00:00-05:00,37.30930672148854,37.51700138057861,37.09217303303456,37.33762741088867,4134500,0.0,0.0,0.0
2024-01-10 00:00:00-05:00,37.39426803588867,37.5736383833799,37.2621000323364,37.39426803588867,4498600,0.0,0.0,0.0
2024-01-11 00:00:00-05:00,37.20546017779961,37.309307509538115,36.88447915302081,37.04497146606445,5151900,0.0,0.0,0.0
2024-01-12 00:00:00-05:00,37.43203335817367,37.51699902234172,37.12049138912141,37.32818603515625,4393500,0.0,0.0,0.0
2024-01-16 00:00:00-05:00,37.14881444053728,37.33762743973701,36.986438646455426,37.10161209106445,11100100,0.0,0.0,0.0
2024-01-17 00:00:00-05:00,36.64846681473075,37.082734236539885,36.044268036333904,36.42189407348633,9752000,0.0,0.0,0.0
2024-01-18 00:00:00-05:00,36.440764504472696,36.58237513908268,35.9574077437421,36.18587112426758,6142100,0.0,0.0,0.0
2024-01-19 00:00:00-05:00,36.30859522164907,36.67677853710713,35.99705687830298,36.53517150878906,7967800,0.0,0.0,0.0
2024-01-22 00:00:00-05:00,36.65789867273936,37.10160499448446,36.568211704979895,36.705101013183594,5850600,0.0,0.0,0.0
2024-01-23 00:00:00-05:00,36.856156493710465,36.96000381990016,36.37468318161428,36.50685119628906,4549800,0.0,0.0,0.0
2024-01-24 00:00:00-05:00,36.87503858128667,36.893920240932054,35.97817955532672,36.006500244140625,7349500,0.0,0.0,0.0
2024-01-25 00:00:00-05:00,36.516291478768764,36.64845948494553,36.3180394695036,36.49740982055664,6601700,0.0,0.0,0.0
2024-01-26 00:00:00-05:00,36.544608896335454,36.62957455003536,36.26139125110502,36.336917877197266,4398000,0.0,0.0,0.0
2024-01-29 00:00:00-05:00,36.327478680727666,36.63902064083299,36.242513018999674,36.60125732421875,5724200,0.0,0.0,0.0
2024-01-30 00:00:00-05:00,36.39356250693057,36.5729364593207,36.185871469179794,36.26139450073242,6931500,0.0,0.0,0.0
