Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-12-04 00:00:00-05:00,81.90928726538557,82.92815399169922,81.85215686020236,82.92815399169922,13459700,0.0,0.0,0.0
2023-12-05 00:00:00-05:00,82.51871183304254,82.63297264631431,81.994992222872,82.4234848022461,13199600,0.0,0.0,0.0
2023-12-06 00:00:00-05:00,82.7758046388512,83.32808944374037,82.05212135192066,82.0616455078125,10876700,0.0,0.0,0.0
2023-12-07 00:00:00-05:00,82.11877182767543,82.57583684531161,81.7759748806488,82.33778381347656,8795100,0.0,0.0,0.0
2023-12-08 00:00:00-05:00,81.99499098321323,82.37587730623306,81.32844536653029,82.16638946533203,5477800,0.0,0.0,0.0
2023-12-11 00:00:00-05:00,81.8807207074412,82.50918421326291,81.7188463855667,82.35682678222656,4347300,0.0,0.0,0.0
2023-12-12 00:00:00-05:00,82.31874391296088,82.63297569063998,81.89025131780046,82.41397094726562,5163800,0.0,0.0,0.0
2023-12-13 00:00:00-05:00,82.461581086416,85.74671777509981,82.25209322475578,85.48961639404297,11198900,0.0,0.0,0.0
2023-12-14 00:00:00-05:00,86.86080311872183,88.41290648003007,86.86080311872183,87.85110473632812,10613300,0.0,0.0,0.0
2023-12-15 00:00:00-05:00,87.74635934031082,87.74635934031082,86.04189855949099,86.75605773925781,12226800,0.0,0.0,0.0
2023-12-18 00:00:00-05:00,87.12742065748489,87.23216458590763,86.43230252020697,86.62274932861328,7094300,0.0,0.0,0.0
2023-12-19 00:00:00-05:00,86.94649665131807,87.4035617195705,86.77509815882375,87.20359802246094,6754200,0.0,0.0,0.0
2023-12-20 00:00:00-05:00,87.17190587943328,87.78646819830887,86.00999876636658,86.06761169433594,7895400,0.767,0.0,0.0
2023-12-21 00:00:00-05:00,86.81660968997465,87.04706871023062,85.89475895663051,86.88382720947266,6895300,0.0,0.0,0.0
2023-12-22 00:00:00-05:00,87.16229329234893,87.80566934239016,86.73018171986995,87.1718978881836,4737300,0.0,0.0,0.0
2023-12-26 00:00:00-05:00,87.22951526191247,88.03613285150175,87.05667648502953,87.83448028564453,3094100,0.0,0.0,0.0
2023-12-27 00:00:00-05:00,87.99771835845364,88.30499949341089,87.53680031909785,88.29539489746094,5522900,0.0,0.0,0.0
2023-12-28 00:00:00-05:00,88.0937413549548,88.79473032826449,88.03612843221923,88.78512573242188,4143700,0.0,0.0,0.0
2023-12-29 00:00:00-05:00,88.26658759452259,88.56427145685288,87.69043638773894,87.77686309814453,4854400,0.0,0.0,0.0
2024-01-02 00:00:00-05:00,87.38316056475057,88.65069622714888,87.10468587721815,88.55467224121094,4613800,0.0,0.0,0.0
2024-01-03 00:00:00-05:00,87.7576517308083,87.81526465221036,86.2596571650759,86.44210052490234,7145500,0.0,0.0,0.0
2024-01-04 00:00:00-05:00,86.49011996713072,86.8454167590534,85.91396874938168,86.28846740722656,6303700,0.0,0.0,0.0
2024-01-05 00:00:00-05:00,85.61630063440595,86.77820778030697,85.1553752191436,86.09642791748047,6890700,0.0,0.0,0.0
2024-01-08 00:00:00-05:00,85.94277794526936,87.36395783200898,85.82754476758977,87.33514404296875,4941900,0.0,0.0,0.0
2024-01-09 00:00:00-05:00,86.56693734005246,87.08547560546343,86.07720553502656,86.73017883300781,5348300,0.0,0.0,0.0
2024-01-10 00:00:00-05:00,86.92223951294937,87.2103188112986,86.50932975926797,86.79740905761719,5212200,0.0,0.0,0.0
2024-01-11 00:00:00-05:00,86.50931727399131,86.60534857702213,85.55866744849686,86.02919006347656,6250400,0.0,0.0,0.0
2024-01-12 00:00:00-05:00,86.94144794440722,87.13349592418204,86.12523304112295,86.58615112304688,5250900,0.0,0.0,0.0
2024-01-16 00:00:00-05:00,86.13482281830765,86.49972420475957,85.66430018048091,85.98118591308594,7090200,0.0,0.0,0.0
2024-01-17 00:00:00-05:00,84.8384866211485,85.86595867957267,83.5325398687005,84.44478607177734,8928100,0.0,0.0,0.0
2024-01-18 00:00:00-05:00,84.4927895140496,84.80007065413105,83.33088247417415,83.87822723388672,6415800,0.0,0.0,0.0
2024-01-19 00:00:00-05:00,84.07028438273393,85.11695827089395,83.46531935915483,84.80967712402344,7749000,0.0,0.0,0.0
2024-01-22 00:00:00-05:00,85.04973599526943,86.11561901649863,84.87688990193064,85.25138854980469,5674500,0.0,0.0,0.0
2024-01-23 00:00:00-05:00,85.53947435648257,85.80834444976048,84.406373730411,84.73285675048828,4400900,0.0,0.0,0.0
2024-01-24 00:00:00-05:00,85.6451085346668,85.6451085346668,83.46532653032394,83.49413299560547,5461800,0.0,0.0,0.0
2024-01-25 00:00:00-05:00,84.63683707001569,84.9729247037129,84.12790332096547,84.58882141113281,5037700,0.0,0.0,0.0
2024-01-26 00:00:00-05:00,84.6752430956452,84.93450859017382,84.08948725768589,84.3199462890625,3705400,0.0,0.0,0.0
2024-01-29 00:00:00-05:00,84.35836349474064,84.99213503490162,84.04147772466017,84.90570831298828,4002600,0.0,0.0,0.0
2024-01-30 00:00:00-05:00,84.43517737001338,84.76166037917197,83.88783260524254,84.08948516845703,4935100,0.0,0.0,0.0
2024-01-31 00:00:00-05:00,84.45438072175293,84.95371716663306,83.10042568030887,83.30207824707031,9875200,0.0,0.0,0.0
2024-02-01 00:00:00-05:00,83.41731023170223,84.83848277506993,82.80274794384154,84.8000717163086,12125900,0.0,0.0,0.0
2024-02-02 00:00:00-05:00,83.89743432276322,84.29113483948471,82.37062593058359,83.64776611328125,15816800,0.0,0.0,0.0
2024-02-05 00:00:00-05:00,82.66831103264694,82.72593128767306,81.76567673372715,81.9481201171875,12253400,0.0,0.0,0.0
2024-02-06 00:00:00-05:00,82.08255668637133,83.27327019768036,81.83288846868773,83.08121490478516,10685600,0.0,0.0,0.0
2024-02-07 00:00:00-05:00,83.43651037624461,83.48452603024555,82.53386882938057,83.06201171875,5407500,0.0,0.0,0.0
2024-02-08 00:00:00-05:00,82.79313187895738,83.83020834337472,82.79313187895738,83.63815307617188,4580600,0.0,0.0,0.0
2024-02-09 00:00:00-05:00,83.56134234253318,83.84942161946724,82.78353855143568,83.6861801147461,5128500,0.0,0.0,0.0
2024-02-12 00:00:00-05:00,83.88782809816895,84.319939663818,83.47491839772566,83.62855529785156,3816100,0.0,0.0,0.0
2024-02-13 00:00:00-05:00,81.86169940650427,82.0345455164794,80.89184027130163,81.92891693115234,10341700,0.0,0.0,0.0
2024-02-14 00:00:00-05:00,82.38023330452735,83.11962603587808,82.01533923694859,82.67790985107422,7169700,0.0,0.0,0.0
2024-02-15 00:00:00-05:00,83.35009606644435,84.6464382156543,83.35009606644435,84.54080963134766,5352200,0.0,0.0,0.0
2024-02-16 00:00:00-05:00,83.48451618856895,84.15669130838056,83.01398627854148,83.63815307617188,7266700,0.0,0.0,0.0
2024-02-20 00:00:00-05:00,83.34049688103299,83.90704357349878,82.84116039076916,83.50373840332031,5858200,0.0,0.0,0.0
2024-02-21 00:00:00-05:00,83.87823013427484,84.15670482181544,83.43651393801888,84.11829376220703,5101000,0.0,0.0,0.0
2024-02-22 00:00:00-05:00,84.3103459903612,84.6752400541139,84.02226671686783,84.17591094970703,5262400,0.0,0.0,0.0
2024-02-23 00:00:00-05:00,84.43518416389557,84.69444967284386,83.99346794328973,84.28153991699219,5583900,0.0,0.0,0.0
2024-02-26 00:00:00-05:00,84.0030617157704,84.45437514903152,83.16763771474665,83.33087921142578,5589100,0.0,0.0,0.0
2024-02-27 00:00:00-05:00,83.81101876602447,84.156711001725,83.19645641948154,83.49413299560547,5385500,0.0,0.0,0.0
2024-02-28 00:00:00-05:00,82.96598452992207,84.73284917122444,82.86996055179215,84.32954406738281,5674300,0.0,0.0,0.0
2024-02-29 00:00:00-05:00,84.97292365877915,85.45305093705977,84.62723143232424,85.07855224609375,8300400,0.0,0.0,0.0
2024-03-01 00:00:00-05:00,85.04973166781369,86.00038146972656,83.98384870081819,86.00038146972656,14064600,0.0,0.0,0.0
2024-03-04 00:00:00-05:00,85.75073800739665,86.88383871915283,85.15537752285996,86.83582305908203,12760500,0.0,0.0,0.0
2024-03-05 00:00:00-05:00,86.42291327986726,86.99906456983415,85.38583656223017,85.82755279541016,10980100,0.0,0.0,0.0
2024-03-06 00:00:00-05:00,86.32689379971211,86.50933719994175,85.71233141479205,86.08683013916016,10676300,0.0,0.0,0.0
2024-03-07 00:00:00-05:00,86.59575457388085,86.85502007576186,85.78913695194748,86.2692642211914,3898500,0.0,0.0,0.0
2024-03-08 00:00:00-05:00,86.6629768235198,87.45038529496406,86.5669528296678,87.23912811279297,6119400,0.0,0.0,0.0
2024-03-11 00:00:00-04:00,86.9414508387648,87.57521505404897,86.44211435286957,86.82621765136719,5528300,0.0,0.0,0.0
2024-03-12 00:00:00-04:00,86.6533631461504,86.94144242368061,85.87555935344331,86.61495208740234,5505100,0.0,0.0,0.0
2024-03-13 00:00:00-04:00,86.49011876172821,87.0278589139782,85.89475836019422,86.17323303222656,4356500,0.0,0.0,0.0
