Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-12-04 00:00:00-05:00,33.68206859139594,33.831180303877744,33.357525430089495,33.36629867553711,22109200,0.0,0.0
2023-12-05 00:00:00-05:00,33.63821232377183,33.81364044362466,33.410158110172326,33.69961166381836,23003300,0.0,0.0
2023-12-06 00:00:00-05:00,33.55049113484172,34.103088396299,33.40137944699495,33.769775390625,20218500,0.0,0.0
2023-12-07 00:00:00-05:00,33.813636206768784,33.971521160251996,33.5943519209324,33.90135192871094,15223200,0.0,0.0
2023-12-08 00:00:00-05:00,33.91012123636285,33.92766438044526,33.339980764728836,33.55049514770508,21850400,0.0,0.0
2023-12-11 00:00:00-05:00,33.58557537728943,33.67328773586621,32.87509322717432,33.041748046875,21914500,0.0,0.0
2023-12-12 00:00:00-05:00,32.95404009202144,33.015439420432514,32.60318391880462,32.71721267700195,17096700,0.0,0.0
2023-12-13 00:00:00-05:00,32.52424734848092,32.585646681715964,31.980419902666632,32.44530487060547,32473200,0.0,0.0
2023-12-14 00:00:00-05:00,32.673358075982286,33.31366777903707,32.61195874459433,33.21718215942383,28551600,0.0,0.0
2023-12-15 00:00:00-05:00,32.93649899735597,33.182099672288686,32.57687290314617,32.77861404418945,51721600,0.0,0.0
2023-12-18 00:00:00-05:00,33.08560757217539,33.15577678983441,32.690895266555884,33.041748046875,22057200,0.0,0.0
2023-12-19 00:00:00-05:00,32.98035738732146,33.1031594059936,32.883875105955525,32.954044342041016,17642500,0.0,0.0
2023-12-20 00:00:00-05:00,32.892640763610366,33.09438189210568,32.699669533739865,32.71721267700195,18134600,0.0,0.0
2023-12-21 00:00:00-05:00,32.76106522770521,32.936493294851985,32.638266584506084,32.83123779296875,15421000,0.0,0.0
2023-12-22 00:00:00-05:00,32.822474115030374,33.138244058719614,32.8049343146148,32.88387680053711,13171600,0.0,0.0
2023-12-26 00:00:00-05:00,32.84001289393791,33.01544098888029,32.72598747633607,32.875099182128906,11856600,0.0,0.0
2023-12-27 00:00:00-05:00,32.74353344101685,32.85755886844104,32.62950466757977,32.725990295410156,15267600,0.0,0.0
2023-12-28 00:00:00-05:00,32.611963049912916,33.08561796544678,32.5856500032765,32.88387680053711,14931700,0.0,0.0
2023-12-29 00:00:00-05:00,32.78738963499829,33.12069936351704,32.73476019817343,33.06807327270508,16222700,0.0,0.0
2024-01-02 00:00:00-05:00,33.094383166278014,34.18203466831606,33.050526979440505,34.103092193603516,23810900,0.0,0.0
2024-01-03 00:00:00-05:00,34.6732298356494,34.83988803255437,34.32237698966352,34.348690032958984,26263900,0.0,0.0
2024-01-04 00:00:00-05:00,34.80480789870361,34.95391963176227,34.52412423387642,34.532894134521484,24214600,0.0,0.0
2024-01-05 00:00:00-05:00,34.62060413544419,35.41002555723229,34.47148908107619,35.26091384887695,30276700,0.0,0.0
2024-01-08 00:00:00-05:00,35.217058234664535,35.313540511400866,34.62937459883521,35.17319869995117,28483000,0.0,0.0
2024-01-09 00:00:00-05:00,35.008192682660386,35.008192682660386,34.58006742247699,34.82088851928711,17880100,0.665,0.0
2024-01-10 00:00:00-05:00,34.8565673828125,34.87440295865222,34.48195564387141,34.8565673828125,16354700,0.0,0.0
2024-01-11 00:00:00-05:00,34.811969189193725,34.811969189193725,33.50083657308882,33.80409240722656,31289800,0.0,0.0
2024-01-12 00:00:00-05:00,34.062752820249635,34.58007305373848,34.04491383953233,34.39276885986328,18774800,0.0,0.0
2024-01-16 00:00:00-05:00,34.410604392218346,35.09738636760349,34.20545783574635,35.04387283325195,31039400,0.0,0.0
2024-01-17 00:00:00-05:00,34.53547469076994,35.168743147361944,34.49087554113148,34.66926193237305,21377100,0.0,0.0
2024-01-18 00:00:00-05:00,34.36600650711131,34.7941318098499,34.30357177978094,34.73169708251953,17112800,0.0,0.0
2024-01-19 00:00:00-05:00,34.847640788184165,35.16873554249818,34.50870705835974,35.07954406738281,20561700,0.0,0.0
2024-01-22 00:00:00-05:00,35.14198479142656,35.42740164353982,35.06171108911738,35.30253219604492,26039200,0.0,0.0
2024-01-23 00:00:00-05:00,36.63150083874643,37.68397667244397,36.20337559490223,37.6661376953125,49713700,0.0,0.0
2024-01-24 00:00:00-05:00,37.66613841102175,37.76425108589059,36.73853199718167,36.81880569458008,27910400,0.0,0.0
2024-01-25 00:00:00-05:00,36.970441544562895,37.728579501669,36.86341106410456,37.719661712646484,24613200,0.0,0.0
2024-01-26 00:00:00-05:00,37.719655421851016,37.89804179448913,37.550186836748125,37.81776809692383,20367200,0.0,0.0
2024-01-29 00:00:00-05:00,37.56802706833335,37.80884816906822,37.15774077927565,37.505592346191406,23905700,0.0,0.0
2024-01-30 00:00:00-05:00,37.46099577697665,37.996151498530054,37.291530592386735,37.88020324707031,20044600,0.0,0.0
2024-01-31 00:00:00-05:00,37.63046204782853,38.54022952268084,37.49667481479675,37.773170471191406,23392300,0.0,0.0
2024-02-01 00:00:00-05:00,38.06750978133082,38.103187738974015,37.43424134413212,37.89804458618164,19586500,0.0,0.0
2024-02-02 00:00:00-05:00,37.639384798399185,37.880205910763614,37.309372193649715,37.57695007324219,21548600,0.0,0.0
2024-02-05 00:00:00-05:00,37.460999515188675,37.621546928163056,36.81880986329118,36.90800476074219,20466200,0.0,0.0
2024-02-06 00:00:00-05:00,36.91692427117261,37.07747169163535,36.5244769113957,36.65826416015625,17517600,0.0,0.0
2024-02-07 00:00:00-05:00,36.65826186636101,36.69393982477307,35.998236647924756,36.05175018310547,21815600,0.0,0.0
2024-02-08 00:00:00-05:00,35.94471818129329,36.00715290463987,35.17765912024995,35.596866607666016,19523500,0.0,0.0
2024-02-09 00:00:00-05:00,35.5879499048209,35.757415101580825,35.017112784416106,35.42740249633789,18479400,0.0,0.0
2024-02-12 00:00:00-05:00,35.43631813378156,35.82876544045498,35.25793175713469,35.76633071899414,15060500,0.0,0.0
2024-02-13 00:00:00-05:00,35.85552554165688,36.08742544915927,35.39172232421497,35.7930908203125,14483600,0.0,0.0
2024-02-14 00:00:00-05:00,36.016075314858455,36.158783744831986,35.650384750398935,35.81093215942383,12443200,0.0,0.0
2024-02-15 00:00:00-05:00,35.864446777378596,36.23013735288331,35.837690009212075,36.2033805847168,12081400,0.0,0.0
2024-02-16 00:00:00-05:00,35.9357951624858,36.274725496336266,35.44523523512392,36.11418151855469,12645500,0.0,0.0
2024-02-20 00:00:00-05:00,36.04283420092507,36.48879849611218,35.91796474266268,36.12310791015625,12069500,0.0,0.0
2024-02-21 00:00:00-05:00,36.11419057129653,36.67610314047851,36.00715668936297,36.65826416015625,16268200,0.0,0.0
2024-02-22 00:00:00-05:00,36.34608986501516,36.50663728262618,35.77525611459266,36.328250885009766,22068900,0.0,0.0
2024-02-23 00:00:00-05:00,36.23905134261923,36.70285451248603,36.08742174745279,36.26580810546875,15228600,0.0,0.0
2024-02-26 00:00:00-05:00,36.212297227279464,36.239057397036554,35.16874247256127,35.40064239501953,25108400,0.0,0.0
2024-02-27 00:00:00-05:00,35.391722014249595,35.65929987515876,35.16873989641911,35.61470413208008,17074100,0.0,0.0
2024-02-28 00:00:00-05:00,35.64146127607247,35.86444339627178,35.55226978896761,35.76633071899414,12437000,0.0,0.0
2024-02-29 00:00:00-05:00,35.76633695767757,35.882288633088926,35.54335479858372,35.694984436035156,20486500,0.0,0.0
2024-03-01 00:00:00-05:00,35.66822180418584,35.935799670638495,35.471996447649886,35.855525970458984,12130900,0.0,0.0
2024-03-04 00:00:00-05:00,35.60578500214136,35.97147896288191,35.24009444383811,35.95363998413086,18753900,0.0,0.0
2024-03-05 00:00:00-05:00,35.989315032958984,36.53339198380001,35.605785490642766,35.989315032958984,20640100,0.0,0.0
2024-03-06 00:00:00-05:00,35.989312456865484,36.00715143458438,35.47199571276605,35.61470413208008,16331100,0.0,0.0
2024-03-07 00:00:00-05:00,35.76633744243934,35.92688487135791,35.1241511292028,35.257938385009766,17100600,0.0,0.0
2024-03-08 00:00:00-05:00,35.32929194623966,35.57011307350463,35.13306656792652,35.24009704589844,17807900,0.0,0.0
2024-03-11 00:00:00-04:00,35.293609647120334,35.882282307251,35.28469185940134,35.7930908203125,12344600,0.0,0.0
2024-03-12 00:00:00-04:00,35.703895930936866,35.90903907284513,35.587947678404234,35.7930908203125,12452700,0.0,0.0
2024-03-13 00:00:00-04:00,35.935798711338094,36.123102872611184,35.730655572452754,35.90903854370117,13751800,0.0,0.0
2024-03-14 00:00:00-04:00,35.67713561416481,35.730652542463304,35.17765449068926,35.47199249267578,17475400,0.0,0.0
2024-03-15 00:00:00-04:00,35.320368802780756,35.614706853981986,34.91008249120089,35.222259521484375,54893900,0.0,0.0
2024-03-18 00:00:00-04:00,35.213335639497785,35.64146089743986,35.01711028702709,35.61470413208008,16200800,0.0,0.0
2024-03-19 00:00:00-04:00,35.570109295044276,35.721735505861425,35.50767457265637,35.65038299560547,15226900,0.0,0.0
2024-03-20 00:00:00-04:00,35.64146362785885,35.91796270002803,35.49875519761222,35.78417205810547,15198800,0.0,0.0
2024-03-21 00:00:00-04:00,35.78417121192203,36.20337870442489,35.65930176371367,36.158782958984375,21868300,0.0,0.0
2024-03-22 00:00:00-04:00,36.33716855180756,36.39960327455199,35.68605775329471,36.00715255737305,17816400,0.0,0.0
2024-03-25 00:00:00-04:00,36.14986154011312,36.4620385610996,36.10526579495427,36.45311737060547,14587200,0.0,0.0
2024-03-26 00:00:00-04:00,36.41744426936585,36.56907048944482,36.31041039378816,36.435279846191406,17854100,0.0,0.0
2024-03-27 00:00:00-04:00,36.65826184798799,37.26477353093954,36.65826184798799,37.05071258544922,19260100,0.0,0.0
2024-03-28 00:00:00-04:00,37.139906604640096,37.59479209900625,37.1309888156538,37.425323486328125,19771400,0.0,0.0
2024-04-01 00:00:00-04:00,37.452078645808015,37.764252255113156,37.041788956159195,37.71073532104492,15031600,0.0,0.0
2024-04-02 00:00:00-04:00,37.728574064710706,38.06750784016321,37.692896108886835,37.9426383972168,17260800,0.0,0.0
2024-04-03 00:00:00-04:00,37.97832040419636,38.26373727635853,37.93372125344055,38.21022033691406,18211800,0.0,0.0
2024-04-04 00:00:00-04:00,38.34401179522729,38.727537960825764,37.85344834603868,37.862369537353516,16461400,0.0,0.0
2024-04-05 00:00:00-04:00,37.68397532763876,37.8534405006846,37.113141689550815,37.568023681640625,14338700,0.0,0.0
2024-04-08 00:00:00-04:00,37.568028274864666,37.5947884440972,37.20233771810142,37.220176696777344,14457800,0.0,0.0
2024-04-09 00:00:00-04:00,37.21564981843749,37.32441353198463,36.74433578301838,37.0162467956543,17224100,0.665,0.0
2024-04-10 00:00:00-04:00,36.807777559110875,36.85309548002173,36.21863421466249,36.72620391845703,17900400,0.0,0.0
2024-04-11 00:00:00-04:00,36.6627626016789,36.68089046375761,36.33646799933438,36.3999137878418,14782200,0.0,0.0
2024-04-12 00:00:00-04:00,36.41804051916077,36.490548507688125,35.96485435387259,36.0011100769043,21555000,0.0,0.0
2024-04-15 00:00:00-04:00,36.35458755493164,36.57211493510212,36.11892885928903,36.35458755493164,16442800,0.0,0.0
2024-04-16 00:00:00-04:00,36.35458772229842,36.381777780561066,35.86514592835854,36.04642105102539,14016800,0.0,0.0
2024-04-17 00:00:00-04:00,36.118934370116996,36.23676373591606,35.7654497302557,36.05548858642578,21009200,0.0,0.0
2024-04-18 00:00:00-04:00,36.11892844566481,36.40896725426091,35.99203689909593,36.37271499633789,20173700,0.0,0.0
