timestamp,btc_oi,eth_oi,total_oi,btc_change_pct,eth_change_pct,total_change_pct
2025-12-02 02:21:36.468,7602853793.3,5405575281.9726,13008429075.2726,0.0,0.0,0.0
2025-12-02 03:09:14.726,7680591297.75,5451498527.786401,13132089825.5364,1.0224779610848997,0.849553348502114,0.9506201674948077
2025-12-02 04:07:08.987,7621207677.068,5419362083.8,13040569760.868,-0.7731647002151562,-0.5894974349273046,-0.6969192709178071
2025-12-02 04:49:37.491,7665491203.608,5469948174.295601,13135439377.9036,0.5810565518801941,0.9334325648182241,0.7274959512910577
2025-12-02 05:44:26.273,7654138362.624001,5470235775.1310005,13124374137.755001,-0.14810324195083135,0.0052578347405762,-0.084239589025195
2025-12-02 06:39:16.170,7707223456.698999,5482293867.5328,13189517324.2318,0.6935476151596528,0.22043094479799524,0.49635270827430195
