Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Commissions [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,_strategy,_equity_curve,_trades
2023-12-04 00:00:00-05:00,2025-12-01 00:00:00-05:00,728 days,26.6,6739.165696003602,10036.84656520514,2265.216542197061,-32.608343039963984,26.717883428678924,-18.037066851156425,3.7286960864847085,-12.76889895334411,-4.8373657795642915,-3.909792561295771,-0.5456870326508166,-31.299064169575253,-0.04900383946519332,-33.05386745867257,-33.05386745867257,693 days,693 days,71,18.30985915492958,0.5348961894748051,-3.518435376667337,-0.5876871823129015,6 days,2 days,0.07933661078620644,-0.5857190918779261,-7.942941331523721,-2.036789371459806,WorkingCamarillaStrategy,"                                 Equity  DrawdownPct DrawdownDuration
Date                                                                 
2023-12-04 00:00:00-05:00  10000.000000     0.000000              NaT
2023-12-05 00:00:00-05:00  10000.000000     0.000000              NaT
2023-12-06 00:00:00-05:00  10000.000000     0.000000              NaT
2023-12-07 00:00:00-05:00  10000.000000     0.000000              NaT
2023-12-08 00:00:00-05:00  10000.000000     0.000000              NaT
...                                 ...          ...              ...
2025-11-24 00:00:00-05:00   6758.983303     0.326583              NaT
2025-11-25 00:00:00-05:00   6758.983303     0.326583              NaT
2025-11-26 00:00:00-05:00   6758.983303     0.326583              NaT
2025-11-28 00:00:00-05:00   6719.280605     0.330539              NaT
2025-12-01 00:00:00-05:00   6739.165696     0.328557         693 days

[500 rows x 3 columns]","    Size  EntryBar  ExitBar  ...  Exit_SMA(20)  Entry_RSI(14)  Exit_RSI(14)
0   -166        20       22  ...     55.968600      62.637359     58.891490
1   -166        23       25  ...     56.154638      62.722789     62.962614
2   -165        25       26  ...     56.173147      62.962614     57.445215
3   -163        53       55  ...     56.988016      64.919406     64.117019
4   -162        55       56  ...     57.051611      64.117019     57.487263
..   ...       ...      ...  ...           ...            ...           ...
66   -91       489      490  ...     69.971501      62.308296     58.430021
67   -91       492      493  ...     70.050001      60.415617     60.994142
68   -90       493      494  ...     70.212001      60.994142     69.379935
69   -87       497      498  ...     70.894500      67.585906     68.727706
70   -87       498      499  ...     71.047000      68.727706     58.001485

[71 rows x 20 columns]"
