Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-12-04 00:00:00-05:00,66.4958447467422,66.99981410873525,66.41185341323833,66.52384185791016,4205900,0.0,0.0
2023-12-05 00:00:00-05:00,66.61716786819241,66.69183157811399,66.06653902824809,66.19719696044922,3635500,0.0,0.0
2023-12-06 00:00:00-05:00,66.35584374674326,67.47577789523724,66.35584374674326,67.43844604492188,4829500,0.0,0.0
2023-12-07 00:00:00-05:00,67.63443339038932,67.70909709154063,66.7851498105187,66.86914825439453,3575900,0.0,0.0
2023-12-08 00:00:00-05:00,66.90648100668422,67.37311846468519,66.20652481968274,66.72915649414062,2711200,0.0,0.0
2023-12-11 00:00:00-05:00,66.47716469777127,66.78513995902664,66.11318098843059,66.5984878540039,4000800,0.0,0.0
2023-12-12 00:00:00-05:00,66.71982056523913,66.71982056523913,65.45056613241368,65.76788330078125,4376000,0.0,0.0
2023-12-13 00:00:00-05:00,65.85187111363967,68.2223900862195,65.42256553723385,68.20372772216797,5762900,0.0,0.0
2023-12-14 00:00:00-05:00,68.34372523176594,68.52104262398699,66.5705014672977,66.72915649414062,6377300,0.0,0.0
2023-12-15 00:00:00-05:00,66.11319696787064,66.24386201735372,65.35724650339893,66.13186645507812,12327600,0.0,0.0
2023-12-18 00:00:00-05:00,65.95454657583313,66.89715637718695,65.94521895189521,66.65450286865234,5131900,0.0,0.0
2023-12-19 00:00:00-05:00,66.40250430114685,67.1491198785907,66.29050876038548,66.50516510009766,3733500,0.0,0.0
2023-12-20 00:00:00-05:00,66.46784175683736,66.6731633810071,65.02126276496695,65.03993225097656,4363800,0.0,0.0
2023-12-21 00:00:00-05:00,65.25458419274543,65.47857531217528,64.12532233349762,64.74128723144531,4146700,0.0,0.0
2023-12-22 00:00:00-05:00,65.14258963468606,65.5158938913598,64.70394930073992,64.80661010742188,3013400,0.0,0.0
2023-12-26 00:00:00-05:00,64.67596292700492,65.18925992527811,64.56396735922289,64.81594848632812,2131000,0.0,0.0
2023-12-27 00:00:00-05:00,64.60129333944097,65.02126421985975,64.40530645389069,64.77861785888672,2771900,0.0,0.0
2023-12-28 00:00:00-05:00,64.73196136306551,65.62790460265349,64.65729764635219,65.47858428955078,2790500,0.0,0.0
2023-12-29 00:00:00-05:00,65.18925019350962,65.57189631939903,64.98392857672238,65.44123840332031,2895500,0.0,0.0
