Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_λ,Exit_λ,Entry_SMA(20),Exit_SMA(20),Entry_RSI(14),Exit_RSI(14)
-63,36,38,149.36318969726562,150.75982013350557,150.75982013350557,147.9187196939894,-125.80321672179375,37.81549923867717,-0.013369267621753632,2024-01-26 00:00:00-05:00,2024-01-30 00:00:00-05:00,4 days 00:00:00,,146.97168621415068,148.36690657831164,142.67583541870118,143.7861701965332,66.67104618306224,69.15844814419036
-61,42,44,151.34336853027344,152.31763661616102,152.31763661616102,150.6840009057867,-96.47699586700782,37.046642627865005,-0.010450342896022456,2024-02-05 00:00:00-05:00,2024-02-07 00:00:00-05:00,2 days 00:00:00,,150.13945566899523,151.42944524762558,145.8758285522461,146.92617721557616,67.2658982139626,69.11329384068681
-60,44,45,152.21383666992188,151.7451257610198,152.69216730120255,151.7451257610198,-8.352420957588919,36.475075491713,-0.0009145490252747994,2024-02-07 00:00:00-05:00,2024-02-08 00:00:00-05:00,1 days 00:00:00,,151.42944524762558,151.64035821780547,146.92617721557616,147.38730545043944,69.11329384068681,66.83662929162156
-60,54,55,153.5913543701172,154.0749201698156,154.0749201698156,153.12000298882265,-65.93390092669745,36.91995294479194,-0.0071546888383457,2024-02-22 00:00:00-05:00,2024-02-23 00:00:00-05:00,1 days 00:00:00,,152.801697261825,152.29708192499857,150.9114501953125,151.17021102905272,68.05533722759685,69.20804183487778
-59,55,57,154.0409698486328,152.49127371543378,154.8856268152358,152.94421814755788,55.2612671181832,36.17080474055986,0.0060804060568514316,2024-02-23 00:00:00-05:00,2024-02-27 00:00:00-05:00,4 days 00:00:00,,152.29708192499857,152.6873915827058,151.17021102905272,151.51554336547852,69.20804183487778,60.23927679536829
-60,65,66,153.39047241210938,154.40640012888412,154.40640012888412,153.269959725597,-97.89128771140365,36.93562470491922,-0.010636393748585337,2024-03-08 00:00:00-05:00,2024-03-11 00:00:00-04:00,2 days 23:00:00,,152.89114625783463,151.83312756648775,152.014412689209,152.2119499206543,61.343412789944466,65.56803079895616
-59,66,67,154.5384063720703,154.947817257731,154.947817257731,152.61179998929856,-60.67461664229731,36.51937438831655,-0.006654548581563178,2024-03-11 00:00:00-04:00,2024-03-12 00:00:00-04:00,1 days 00:00:00,,151.83312756648775,153.59138079566722,152.2119499206543,152.4424903869629,65.56803079895616,66.80512025394079
-58,67,68,154.9019012451172,155.4854319484734,155.4854319484734,154.06489358386875,-69.84971144511712,36.004930650456515,-0.0077746325904528455,2024-03-12 00:00:00-04:00,2024-03-13 00:00:00-04:00,1 days 00:00:00,,153.59138079566722,154.22319049418783,152.4424903869629,152.73090438842775,66.80512025394079,68.01029579220317
-58,68,69,155.25582885742188,154.5625458696525,155.58061199604654,154.5625458696525,4.271481822283363,35.93893146834063,0.00047435409579926063,2024-03-13 00:00:00-04:00,2024-03-14 00:00:00-04:00,1 days 00:00:00,,154.22319049418783,154.51925174843325,152.73090438842775,153.01166610717775,68.01029579220317,62.7089368561478
-58,70,71,154.37579345703125,155.27449695620882,155.27449695620882,154.09860662443464,-88.044236640235,35.91943368793585,-0.009833174269167947,2024-03-15 00:00:00-04:00,2024-03-18 00:00:00-04:00,3 days 00:00:00,,153.70664318050993,153.7444403681465,153.2206832885742,153.39765548706055,61.92921824690987,60.77611429168138
-58,71,72,154.21316528320312,155.007146545916,155.007146545916,154.06011691258888,-81.9204694095238,35.86955617217782,-0.009158893041182874,2024-03-18 00:00:00-04:00,2024-03-19 00:00:00-04:00,1 days 00:00:00,,153.7444403681465,153.3082229606492,153.39765548706055,153.55645065307618,60.77611429168138,63.448959280666614
-57,72,73,154.80624389648438,155.11810760575705,155.11810760575705,153.76069412192615,-53.107607499797794,35.33137607125552,-0.006018571272229615,2024-03-19 00:00:00-04:00,2024-03-20 00:00:00-04:00,1 days 00:00:00,,153.3082229606492,154.28011503793098,153.55645065307618,153.63250122070312,63.448959280666614,64.12840360510951
-56,73,74,154.95932006835938,155.33237275503777,155.33237275503777,154.5431794672077,-55.64362005021042,34.75266959622048,-0.006412238204754973,2024-03-20 00:00:00-04:00,2024-03-21 00:00:00-04:00,1 days 00:00:00,,154.28011503793098,154.47002402970634,153.63250122070312,153.6946807861328,64.12840360510951,63.10202991404953
-56,74,75,154.83494567871094,154.71467204903286,155.4486161070124,154.71467204903286,-27.934233923534755,34.66955718550731,-0.0032216603531640634,2024-03-21 00:00:00-04:00,2024-03-22 00:00:00-04:00,1 days 00:00:00,,154.47002402970634,154.12992688407917,153.6946807861328,153.72481307983398,63.10202991404953,61.47209673032382
-56,75,76,154.64361572265625,154.17488865451648,155.5399644733427,154.48243628139505,-8.338956674416195,34.58767249024335,-0.0009629232989587424,2024-03-22 00:00:00-04:00,2024-03-25 00:00:00-04:00,3 days 00:00:00,,154.12992688407917,154.14905333759617,153.72481307983398,153.72337799072267,61.47209673032382,51.03778740874113
-56,79,80,155.2080078125,154.75840342508033,156.2889992768373,155.1841212722259,-9.538392363107548,34.716238058608994,-0.0010974204066922727,2024-03-28 00:00:00-04:00,2024-04-01 00:00:00-04:00,4 days 00:00:00,,154.81582860402207,154.45038099834474,154.0639274597168,154.14667129516602,60.54499949704054,50.92221531730357
58,83,87,148.70314025878906,150.74069517276035,146.63688052850273,150.74069517276035,83.44270010027518,34.73548491005973,0.009674760335285927,2024-04-04 00:00:00-04:00,2024-04-10 00:00:00-04:00,6 days 00:00:00,,146.63688052850273,149.30820454621355,153.8462989807129,152.96574935913085,32.39132407781543,42.04876583329456
59,89,90,148.58837890625,149.63104138715923,148.11340087310916,149.5576260404962,26.327194779022214,35.18989159462229,0.0030030857299004326,2024-04-12 00:00:00-04:00,2024-04-15 00:00:00-04:00,3 days 00:00:00,,148.11340087310916,147.94124256437004,152.36165924072264,152.07802658081056,35.58704321090177,36.28592965798182
59,90,91,148.70314025878906,149.08580647594792,147.94124256437004,148.91194707718998,-12.561788902326427,35.13909571469897,-0.0014317900478771333,2024-04-15 00:00:00-04:00,2024-04-16 00:00:00-04:00,1 days 00:00:00,,147.94124256437004,147.91920539161399,152.07802658081056,151.82644119262696,36.28592965798182,39.24477389676354
-57,95,96,154.56385803222656,155.66142107282215,,151.01941152558572,-97.92677513192409,35.365681817975556,-0.011115234962933537,2024-04-22 00:00:00-04:00,2024-04-23 00:00:00-04:00,1 days 00:00:00,,149.78561870546832,152.4245760080345,151.2842109680176,151.39674606323243,63.110361544641606,65.80889129487328
-56,96,97,155.48812866210938,156.70314005641862,156.70314005641862,153.49421702013052,-103.00606017779278,34.96542209647514,-0.011829803005369496,2024-04-23 00:00:00-04:00,2024-04-24 00:00:00-04:00,1 days 00:00:00,,152.4245760080345,154.59852055414586,151.39674606323243,151.54501571655274,65.80889129487328,68.63967078562504
