Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Commissions [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,_strategy,_equity_curve,_trades
2023-12-04 00:00:00-05:00,2025-12-01 00:00:00-05:00,728 days,23.400000000000002,7145.656701211343,10000.0,1898.3314457188076,-28.543432987886575,-8.097026362756056,-15.581575556860827,4.141848043406095,-10.982349394232072,-3.7619862905562185,-3.404785175389031,-0.5458900323403084,-28.518253256335214,0.003109750471751159,-28.543432987886575,-28.543432987886575,679 days,679 days,59,20.33898305084746,1.6107216699019635,-1.9683176492104109,-0.6055373505704731,11 days,2 days,0.1712280806985279,-0.6029861496988298,-6.645638763109251,-1.0216079485363116,WorkingCamarillaStrategy,"                                 Equity  DrawdownPct DrawdownDuration
Date                                                                 
2023-12-04 00:00:00-05:00  10000.000000     0.000000              NaT
2023-12-05 00:00:00-05:00  10000.000000     0.000000              NaT
2023-12-06 00:00:00-05:00  10000.000000     0.000000              NaT
2023-12-07 00:00:00-05:00  10000.000000     0.000000              NaT
2023-12-08 00:00:00-05:00  10000.000000     0.000000              NaT
...                                 ...          ...              ...
2025-11-24 00:00:00-05:00   7145.656701     0.285434              NaT
2025-11-25 00:00:00-05:00   7145.656701     0.285434              NaT
2025-11-26 00:00:00-05:00   7145.656701     0.285434              NaT
2025-11-28 00:00:00-05:00   7145.656701     0.285434              NaT
2025-12-01 00:00:00-05:00   7145.656701     0.285434         679 days

[500 rows x 3 columns]","    Size  EntryBar  ExitBar  ...  Exit_SMA(20)  Entry_RSI(14)  Exit_RSI(14)
0     61        32       33  ...    158.361578      39.855391     48.743849
1    -57        73       74  ...    157.649500      66.040734     67.256168
2    -57        74       75  ...    157.825097      67.256168     65.418494
3    -56        76       77  ...    158.368217      66.738735     67.042327
4    -56        77       78  ...    158.738186      67.042327     69.011295
5    -54       108      109  ...    165.695781      62.419474     65.997692
6    -52       110      111  ...    166.943388      68.096677     64.140046
7    -52       116      117  ...    169.184055      61.477231     63.586855
8     55       121      122  ...    168.843242      36.969652     35.872204
9     55       122      123  ...    168.722368      35.872204     42.510579
10    54       124      125  ...    168.397668      39.473811     46.080871
11    55       130      131  ...    165.730394      32.710535     30.952672
12    55       132      134  ...    163.474534      30.246819     39.176915
13    56       145      146  ...    158.529115      33.453255     40.468548
14    56       148      149  ...    157.517474      34.916833     41.221294
15   -52       161      164  ...    159.956878      62.249587     61.281445
16   -51       180      181  ...    165.984205      60.982608     61.298739
17   -50       181      182  ...    166.116064      61.298739     61.556869
18   -50       182      183  ...    166.217348      61.556869     58.731205
19   -49       188      193  ...    167.948237      64.164459     56.047676
20    52       203      204  ...    168.181409      36.332072     37.489388
21    52       204      205  ...    168.143404      37.489388     38.770595
22    51       206      207  ...    167.838116      38.987962     44.616367
23    52       209      210  ...    166.566959      36.608369     35.206903
24    52       210      211  ...    166.038393      35.206903     33.341459
25    52       211      212  ...    165.682645      33.341459     46.286840
26   -49       217      218  ...    165.063577      61.205274     55.959939
27    52       229      230  ...    165.390438      29.953991     28.913925
28    51       230      231  ...    165.348557      28.913925     32.762309
29    52       234      235  ...    163.948192      30.811962     35.616174
30    52       236      237  ...    162.821737      33.687121     34.049259
31    52       237      238  ...    162.352863      34.049259     35.932826
32    53       253      254  ...    155.695402      39.524175     36.238089
33    54       262      263  ...    154.107508      34.047220     28.955949
34    54       265      266  ...    152.922820      31.160990     36.419151
35    53       267      268  ...    152.106854      35.704243     37.315923
36    53       269      270  ...    151.137651      34.868612     36.178438
37    53       272      273  ...    149.575958      31.288986     25.731766
38    54       274      276  ...    147.511655      24.524337     23.772466
39    54       279      280  ...    145.138094      31.686396     37.894331
40    53       295      296  ...    143.458303      39.716542     39.303005
41    53       296      297  ...    143.513650      39.303005     42.894592
42   -49       314      315  ...    146.318660      60.718349     63.795349
43   -48       315      316  ...    146.771467      63.795349     53.940558
44    53       335      336  ...    144.775169      38.244844     34.019582
45    53       336      337  ...    144.648806      34.019582     45.819226
46    56       348      355  ...    136.002684      32.631041     31.470435
47    56       355      356  ...    135.592245      31.470435     34.688243
48    55       357      358  ...    134.227713      33.974833     32.519609
49    55       367      368  ...    129.037493      37.426272     35.820794
50    55       368      369  ...    128.920435      35.820794     42.708894
51   -52       394      396  ...    129.965637      64.731123     57.848094
52   -49       420      422  ...    141.198257      62.050910     64.443468
53   -47       430      431  ...    144.202368      61.717971     57.725350
54   -46       468      469  ...    144.279499      67.282062     68.709703
55   -45       469      470  ...    144.909999      68.709703     68.493047
56   -45       470      471  ...    145.473999      68.493047     66.998118
57   -45       474      475  ...    147.774999      61.476290     63.760155
58    47       481      482  ...    149.379000      39.371215     39.293366

[59 rows x 20 columns]"
